cause_id,icd10,icd10_name
628,M16.6,Other bilateral secondary osteoarthritis of hip
628,M17.4,Other bilateral secondary osteoarthritis of knee
570,F31.8,Other bipolar disorders
585,F31.8,Other bipolar disorders
382,P12.8,Other birth injuries to scalp
382,P13.1,Other birth injuries to skull
382,P14.3,Other brachial plexus birth injuries
641,Q18.2,Other branchial cleft malformations
408,A23.8,Other brucellosis
695,V93.1,Other burn on board watercraft
499,I42.8,Other cardiomyopathies
729,X37.8,Other cataclysmic storms
704,W20.8,"Other cause of strike by thrown, projected or falling object"
494,I63.8,Other cerebral infarction
669,H04.6,Other changes of lacrimal passages
575,F84.3,Other childhood disintegrative disorder
585,F84.3,Other childhood disintegrative disorder
408,A74.8,Other chlamydial diseases
534,K80.8,Other cholelithiasis
557,G25.5,Other chorea
669,H30.8,Other chorioretinal inflammations
594,N30.2,Other chronic cystitis
520,J35.8,Other chronic diseases of tonsils and adenoids
525,K73.8,"Other chronic hepatitis, not elsewhere classified"
669,H65.4,Other chronic nonsuppurative otitis media
535,K86.1,Other chronic pancreatitis
520,J32.8,Other chronic sinusitis
669,H66.3,Other chronic suppurative otitis media
619,E06.5,Other chronic thyroiditis
594,N11.8,Other chronic tubulo-interstitial nephritis
525,B18.8,Other chronic viral hepatitis
484,C81.7,Other classical Hodgkin lymphoma
379,N98.8,Other complications associated with artificial fertilization
379,O74.8,Other complications of anesthesia during labor and delivery
379,O29.8,Other complications of anesthesia during pregnancy
379,O89.8,Other complications of anesthesia during the puerperium
379,O75.4,Other complications of obstetric surgery and procedures
379,O31.8,Other complications specific to multiple gestation
639,M30.8,Other conditions related to polyarteritis nodosa
579,F91.8,Other conduct disorders
385,P61.4,"Other congenital anemias, not elsewhere classified"
641,Q06.3,Other congenital cauda equina malformations
641,Q13.4,Other congenital corneal malformations
641,Q67.8,Other congenital deformities of chest
641,Q66.8,Other congenital deformities of feet
641,Q65.8,Other congenital deformities of hip
641,Q67.4,"Other congenital deformities of skull, face and jaw"
641,Q43.2,Other congenital functional disorders of colon
641,Q03.8,Other congenital hydrocephalus
641,Q80.8,Other congenital ichthyosis
641,Q12.8,Other congenital lens malformations
408,P37.4,Other congenital malaria
641,Q79.5,Other congenital malformations of abdominal wall
641,Q13.8,Other congenital malformations of anterior segment of eye
641,Q25.4,Other congenital malformations of aorta
641,Q23.8,Other congenital malformations of aortic and mitral valves
641,Q44.5,Other congenital malformations of bile ducts
641,Q76.8,Other congenital malformations of bony thorax
641,Q83.8,Other congenital malformations of breast
641,Q32.4,Other congenital malformations of bronchus
641,Q21.8,Other congenital malformations of cardiac septa
641,Q79.1,Other congenital malformations of diaphragm
641,Q39.8,Other congenital malformations of esophagus
641,Q44.1,Other congenital malformations of gallbladder
641,Q26.8,Other congenital malformations of great veins
641,Q84.2,Other congenital malformations of hair
641,Q13.2,Other congenital malformations of iris
641,Q10.6,Other congenital malformations of lacrimal apparatus
641,Q31.8,Other congenital malformations of larynx
641,Q44.7,Other congenital malformations of liver
641,Q33.8,Other congenital malformations of lung
641,Q16.4,Other congenital malformations of middle ear
641,Q38.6,Other congenital malformations of mouth
641,Q79.8,Other congenital malformations of musculoskeletal system
641,Q84.6,Other congenital malformations of nails
641,Q30.8,Other congenital malformations of nose
641,Q25.8,Other congenital malformations of other great arteries
641,Q50.3,Other congenital malformations of ovary
641,Q55.6,Other congenital malformations of penis
641,Q38.8,Other congenital malformations of pharynx
641,Q14.8,Other congenital malformations of posterior segment of eye
641,Q25.7,Other congenital malformations of pulmonary artery
641,Q22.3,Other congenital malformations of pulmonary valve
641,Q27.2,Other congenital malformations of renal artery
641,Q76.6,Other congenital malformations of ribs
641,Q38.3,Other congenital malformations of tongue
641,Q32.1,Other congenital malformations of trachea
641,Q22.8,Other congenital malformations of tricuspid valve
589,Q62.8,Other congenital malformations of ureter
641,Q51.8,Other congenital malformations of uterus and cervix
641,Q52.4,Other congenital malformations of vagina
641,Q66.6,Other congenital valgus deformities of feet
641,Q66.3,Other congenital varus deformities of feet
342,P35.8,Other congenital viral diseases
669,H11.4,Other conjunctival vascular disorders and cysts
669,H10.8,Other conjunctivitis
709,W54.8,Other contact with dog
699,X14.1,Other contact with hot air and other hot gases
699,X13.1,Other contact with steam and other hot vapors
669,H17.8,Other corneal scars and opacities
619,E24.8,Other Cushing's syndrome
589,Q61.8,Other cystic kidney diseases
594,N30.8,Other cystitis
680,K09.8,"Other cysts of oral region, not elsewhere classified"
408,B25.8,Other cytomegaloviral diseases
641,Q93.8,Other deletions from the autosomes
641,Q93.5,Other deletions of part of a chromosome
567,F32.8,Other depressive episodes
585,F32.8,Other depressive episodes
557,M33.1,Other dermatopolymyositis
585,F81.8,Other developmental disorders of scholastic skills
585,F80.8,Other developmental disorders of speech and language
391,D51.3,Other dietary vitamin B12 deficiency anemia
338,A36.8,Other diphtheria
375,O99.1,Other dis blood/immune compl preg/childbrth
603,N75.8,Other diseases of Bartholin's gland
507,I78.8,Other diseases of capillaries
520,J38.7,Other diseases of larynx
520,J39.2,Other diseases of pharynx
507,I28.8,Other diseases of pulmonary vessels
680,K11.8,Other diseases of salivary glands
619,D73.8,Other diseases of spleen
619,E32.8,Other diseases of thymus
680,K14.8,Other diseases of tongue
520,J38.3,Other diseases of vocal cords
669,H02.5,Other disorders affecting eyelid function
619,E70.8,Other disorders of aromatic amino-acid metabolism
557,G90.8,Other disorders of autonomic nervous system
619,E80.6,Other disorders of bilirubin metabolism
619,E71.1,Other disorders of branched-chain amino-acid metabolism
669,H44.8,Other disorders of globe
619,E76.8,Other disorders of glucosaminoglycan metabolism
619,E77.8,Other disorders of glycoprotein metabolism
619,E74.3,Other disorders of intestinal carbohydrate absorption
669,H04.1,Other disorders of lacrimal gland
669,H04.8,Other disorders of lacrimal system
619,E78.8,Other disorders of lipoprotein metabolism
619,E83.8,Other disorders of mineral metabolism
385,P94.8,Other disorders of muscle tone of newborn
669,H47.3,Other disorders of optic disc
669,H05.8,Other disorders of orbit
619,E23.6,Other disorders of pituitary gland
619,E30.8,Other disorders of puberty
619,E79.8,Other disorders of purine and pyrimidine metabolism
669,H52.6,Other disorders of refraction
541,K68.9,Other disorders of retroperitoneum
669,H15.8,Other disorders of sclera
680,K00.8,Other disorders of tooth development
669,H81.8,Other disorders of vestibular function
669,H43.8,Other disorders of vitreous body
585,F44.8,Other dissociative and conversion disorders
629,M54.8,Other dorsalgia
641,Q51.2,Other doubling of uterus
619,D70.2,Other drug-induced agranulocytosis
619,G21.1,Other drug-induced secondary parkinsonism
557,G24.8,Other dystonia
653,A66.2,Other early skin lesions of yaws
585,F50.8,Other eating disorders
371,O00.8,Other ectopic pregnancy
509,J43.8,Other emphysema
337,G04.8,"Other encephalitis, myelitis and encephalomyelitis"
603,N80.8,Other endometriosis
669,H44.1,Other endophthalmitis
641,Q81.8,Other epidermolysis bullosa
545,G40.8,Other epilepsy and recurrent seizures
653,L51.8,Other erythema multiforme
541,K20.8,Other esophagitis
699,X02.8,Other exposure to controlled fire in building or structure
842,X39.8,Other exposure to forces of nature
699,X00.8,Other exposure to uncontrolled fire in building or structure
379,O61.8,Other failed induction of labor
697,W17.8,Other fall from one level to another
697,W00.2,Other fall from one level to another due to ice and snow
724,Y07.4,"Other family member, perpetrator of maltreatment and neglect"
385,P92.8,Other feeding problems of newborn
603,N81.8,Other female genital prolapse
365,B74.8,Other filariases
354,B74.8,Other filariases
391,D52.8,Other folate deficiency anemias
712,W45.8,Other foreign body or object entering through skin
493,I24.8,Other forms of acute ischemic heart disease
507,I30.8,Other forms of acute pericarditis
493,I20.8,Other forms of angina pectoris
408,A22.8,Other forms of anthrax
493,I25.8,Other forms of chronic ischemic heart disease
408,A26.8,Other forms of erysipeloid
408,B00.8,Other forms of herpesviral infections
405,A30.8,Other forms of leprosy
408,A27.8,Other forms of leptospirosis
408,A32.8,Other forms of listeriosis
408,A20.8,Other forms of plague
639,M41.8,Other forms of scoliosis
680,K12.1,Other forms of stomatitis
639,M32.8,Other forms of systemic lupus erythematosus
639,M34.8,Other forms of systemic sclerosis
408,A21.8,Other forms of tularemia
528,K29.6,Other gastritis
585,F64.8,Other gender identity disorders
545,G40.4,Other generalized epilepsy and epileptic syndromes
639,M31.6,Other giant cell arteritis
669,H40.8,Other glaucoma
393,A54.8,Other gonococcal infections
385,P08.1,Other heavy for gestational age newborn
613,D58.2,Other hemoglobinopathies
384,P55.8,Other hemolytic diseases of newborn
367,O20.8,Other hemorrhage in early pregnancy
541,K64.8,Other hemorrhoids
557,G11.8,Other hereditary ataxias
619,D76.3,Other histiocytosis syndromes
408,B10.0,Other human herpesvirus encephalitis
408,B10.8,Other human herpesvirus infection
619,E26.8,Other hyperaldosteronism
619,E22.8,Other hyperfunction of pituitary gland
619,E78.4,Other hyperlipidemia
619,E21.2,Other hyperparathyroidism
619,E70.1,Other hyperphenylalaninemias
619,E34.1,Other hypersecretion of intestinal hormones
499,I42.2,Other hypertrophic cardiomyopathy
619,E16.1,Other hypoglycemia
619,E20.8,Other hypoparathyroidism
641,Q54.8,Other hypospadias
385,P80.8,Other hypothermia of newborn
639,M41.2,Other idiopathic scoliosis
367,O72.1,Other immediate postpartum hemorrhage
530,K56.4,Other impaction of intestine
585,F63.8,Other impulse disorders
379,O75.3,Other infection during labor
368,O86.1,Other infection of genital tract following delivery
408,B27.8,Other infectious mononucleosis
639,M71.1,Other infective bursitis
669,H60.3,Other infective otitis externa
594,N41.8,Other inflammatory diseases of prostate
557,G61.8,Other inflammatory polyneuropathies
557,G12.1,Other inherited spinal muscular atrophy
695,V93.8,Other injury due to other accident on board watercraft
695,V91.8,Other injury due to other accident to watercraft
718,X82.8,Other intentional self-harm by crashing of motor vehicle
718,X71.8,Other intentional self-harm by drowning and submersion
516,J84.1,Other interstitial pulmonary diseases with fibrosis
318,A04.4,Other intestinal Escherichia coli infections
541,K90.8,Other intestinal malabsorption
385,P52.8,Other intracranial (nontraumatic) hemorrhages of newborn
619,E36.8,Other intraoperative complications of endocrine system
367,O67.8,Other intrapartum hemorrhage
669,H20.8,Other iridocyclitis
390,D50.8,Other iron deficiency anemias
669,H55.8,Other irregular eye movements
627,M08.8,Other juvenile arthritis
639,M08.8,Other juvenile arthritis
669,H16.8,Other keratitis
619,E73.8,Other lactose intolerance
494,G46.7,Other lacunar syndromes
393,A50.5,"Other late congenital syphilis, symptomatic"
619,E75.5,Other lipid storage disorders
639,L93.2,Other local lupus erythematosus
381,P07.1,Other low birth weight newborn
594,N21.8,Other lower urinary tract calculus
345,B53.8,"Other malaria, not elsewhere classified"
641,Q98.3,"Other male with 46, XX karyotype"
641,Q28.3,Other malformations of cerebral vessels
641,Q28.1,Other malformations of precerebral vessels
486,C88.8,Other malignant immunoproliferative diseases
585,F30.8,Other manic episodes
391,E51.8,Other manifestations of thiamine deficiency
389,E50.8,Other manifestations of vitamin A deficiency
653,A66.7,Other manifestations of yaws
669,H72.2,Other marginal perforations of tympanic membrane
329,H70.8,Other mastoiditis and related conditions
669,H70.8,Other mastoiditis and related conditions
708,Y82.8,Other medical devices associated with adverse incidents
391,D53.1,"Other megaloblastic anemias, not elsewhere classified"
408,A24.3,Other melioidosis
332,A39.8,Other meningococcal infections
619,D74.8,Other methemoglobinemias
547,G43.8,Other migraine
297,A19.8,Other miliary tuberculosis
641,Q17.3,Other misshapen ear
571,F41.3,Other mixed anxiety disorders
585,F41.3,Other mixed anxiety disorders
337,A83.8,Other mosquito-borne viral encephalitis
619,E76.2,Other mucopolysaccharidoses
382,P24.8,Other neonatal aspiration
385,P54.3,Other neonatal gastrointestinal hemorrhage
385,P71.1,Other neonatal hypocalcemia
385,P70.4,Other neonatal hypoglycemia
385,P78.1,Other neonatal peritonitis
594,N31.8,Other neuromuscular dysfunction of bladder
619,D70.8,Other neutropenia
669,H35.2,Other non-diabetic proliferative retinopathy
485,C83.8,Other non-follicular lymphoma
695,V96.8,Other nonpowered-aircraft accidents injuring occupant
507,I35.8,Other nonrheumatic aortic valve disorders
507,I34.8,Other nonrheumatic mitral valve disorders
507,I37.8,Other nonrheumatic pulmonary valve disorders
507,I36.8,Other nonrheumatic tricuspid valve disorders
507,I88.8,Other nonspecific lymphadenitis
619,D69.2,Other nonthrombocytopenic purpura
494,I61.8,Other nontraumatic intracerebral hemorrhage
494,I60.8,Other nontraumatic subarachnoid hemorrhage
619,E66.8,Other obesity
379,O88.8,Other obstetric embolism
370,O71.5,Other obstetric injury to pelvic organs
589,Q62.3,Other obstructive defects of renal pelvis and ureter
389,E50.7,Other ocular manifestations of vitamin A deficiency
669,H46.8,Other optic neuritis
639,M80.8,Other osteoporosis with current pathological fracture
639,M81.8,Other osteoporosis without current pathological fracture
669,H60.8,Other otitis externa
669,H80.8,Other otosclerosis
619,E28.8,Other ovarian dysfunction
639,M35.1,Other overlap syndromes
669,H49.8,Other paralytic strabismus
585,F65.8,Other paraphilias
653,L12.8,Other pemphigoid
653,L10.8,Other pemphigus
669,H72.8,Other perforations of tympanic membrane
680,K05.5,Other periodontal diseases
669,H81.3,Other peripheral vertigo
585,F34.8,Other persistent mood [affective] disorders
575,F84.8,Other pervasive developmental disorders
585,F84.8,Other pervasive developmental disorders
641,Q85.8,"Other phakomatoses, not elsewhere classified"
571,F40.8,Other phobic anxiety disorders
585,F40.8,Other phobic anxiety disorders
379,O43.8,Other placental disorders
619,E31.8,Other polyglandular dysfunction
628,M15.8,Other polyosteoarthritis
520,J33.8,Other polyp of sinus
619,I97.1,Other postprocedural cardiac functional disturbances
695,V95.8,Other powered aircraft accidents injuring occupant
367,O45.8,Other premature separation of placenta
557,G71.8,Other primary disorders of muscles
619,D69.4,Other primary thrombocytopenia
695,V95.2,Other private fixed-wing aircraft accident injuring occupant
561,F19.1,Other psychoactive substance abuse
585,F19.1,Other psychoactive substance abuse
561,F19.2,Other psychoactive substance dependence
585,F19.2,Other psychoactive substance dependence
561,F19.9,"Other psychoactive substance use, unspecified"
